Date,Open,High,Low,Close,Adj Close,Volume
939,298.480011,303,293.579987,299.679993,299.679993,4843000
940,300,304.600006,296.5,300.98999,300.98999,4481700
941,301.910004,313.890015,301.109985,309.579987,309.579987,7843200
942,312.899994,314.959991,306.910004,307.519989,307.519989,8509100
943,270.26001,278,260.559998,264.769989,264.769989,33649700
944,305.769989,311.440002,301.049988,310.700012,310.700012,21777600
945,313.950012,316.839996,299.149994,301.019989,301.019989,11743500
946,303.329987,304.600006,291.570007,294.799988,294.799988,7995000
947,293.950012,294,277.670013,281.829987,281.829987,9814200
948,274.649994,274.880005,260,261.950012,261.950012,17944500
949,264.519989,267.76001,249,250.559998,250.559998,13472700
950,255.25,266.769989,253.300003,262.799988,262.799988,12060600
951,264.609985,265.51001,247.770004,256.880005,256.880005,12815300
952,257.529999,262.25,249.029999,252.229996,252.229996,8167700
953,261,261.98999,252.009995,258.779999,258.779999,7201400
954,259.059998,263.279999,254.539993,259.589996,259.589996,6200000
955,265.700012,277.380005,262.23999,276.589996,276.589996,9526400
956,282.399994,282.700012,265.799988,271.779999,271.779999,8655500
957,269.290009,271,263,263.910004,263.910004,5421200
958,267.390015,269.660004,253.5,260,260,9375500
959,260.679993,261.859985,252.589996,260.950012,260.950012,5600300
960,263.869995,297.929993,262.100006,294.140015,294.140015,19027800
961,301.049988,304.440002,285.730011,288.5,288.5,20058300
962,317.220001,321,301.01001,314.859985,314.859985,20840700
963,308.25,339.899994,306.649994,330.899994,330.899994,27425500
964,337.470001,347.160004,326.5,334.850006,334.850006,14486000
965,328.390015,337.899994,322.26001,329.899994,329.899994,9126700
966,332.540009,342,329.100006,337.320007,337.320007,7624300
967,338.26001,347.839996,334.730011,344.279999,344.279999,8000100
968,343.73999,349.200012,340.910004,346.410004,346.410004,7808000
969,340.5,343.959991,330.140015,341.399994,341.399994,7831000
970,339.070007,348.799988,336.089996,341.059998,341.059998,6762900
971,343.339996,351.179993,340.799988,348.160004,348.160004,7374500
972,348.5,357.579987,348.440002,351.399994,351.399994,7090700
973,349,354,345.230011,350.51001,350.51001,5098800
974,348.369995,349.779999,330.339996,331.279999,331.279999,6941500
975,333.160004,344.700012,332.200012,338.730011,338.730011,5448600
976,342.700012,347.109985,337.149994,344,344,5040300
977,342.329987,348.579987,339.040009,348.440002,348.440002,4625700
978,345.190002,355.700012,345.119995,354.309998,354.309998,7206200
979,356.339996,366.75,352.880005,353.470001,353.470001,9708900
980,341.75,349.799988,333.549988,347.48999,347.48999,8004700
981,352,353.100006,337.399994,338.190002,338.190002,4686800
982,334.350006,337.5,325.549988,325.829987,325.829987,4202600
983,325,346.220001,325,346,346,7992100
984,340.049988,346.959991,335.5,343.920013,343.920013,6358300
985,345.98999,348.279999,342.209991,347.869995,347.869995,4127600
986,347,347.5,339.549988,341.170013,341.170013,3080700
987,341.829987,351.600006,338.26001,350.480011,350.480011,5629100
988,360,366,352,358.48999,358.48999,8306500
989,356.049988,368.679993,352,359.700012,359.700012,8461900
990,356.01001,367.380005,350.76001,363.059998,363.059998,7842500
991,369,379.48999,357.649994,357.970001,357.970001,11511200
992,360,365.980011,353.119995,365.149994,365.149994,6613500
993,369.910004,372.170013,360.230011,366.76001,366.76001,6308800
994,369.420013,371.910004,365.160004,366.600006,366.600006,5027000
995,370.149994,377.440002,366.75,376.790009,376.790009,7365900
996,375,377.869995,364.329987,365.709991,365.709991,6337600
997,362,365.700012,343.880005,348.420013,348.420013,7674000
998,350.540009,351.549988,333.690002,337.029999,337.029999,7100000
999,337.600006,347.01001,329.73999,332.970001,332.970001,8274200
1000,327.049988,330.290009,311.869995,315.380005,315.380005,9071900
1001,317.399994,323.470001,312.440002,319.769989,319.769989,8016800
1002,313.5,314.5,295.200012,295.390015,295.390015,5559900
1003,300,326.970001,294.089996,326.089996,326.089996,8163100
1004,319.839996,322.170013,301.5,316.130005,316.130005,8575100
1005,323.100006,336.23999,318.410004,333.869995,333.869995,9939000
1006,337.790009,339.209991,325.26001,332.799988,332.799988,6302300
